timestamp,phase,ls_product_id,item,action,notes
2026-05-12T19:58:47.010715Z,1-rename,c2ebcdbb-137c-4a64-94ee-e50f9ddd4070,Cowboy Cut Original Fit - 13MWZ - NAVY / 32x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,285e315f-9470-4af8-a21f-a5a77c1c8311,Cowboy Cut Original Fit - 13MWZ - NAVY / 32x40,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,6393ecb1-5aac-41ea-89a3-1b2e9c7f87fd,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x29,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,63cbe0ac-5d90-402b-8249-6d590a9b2ccf,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,6d9c3bab-d307-4d4c-8cc6-d505a5255160,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x31,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,7b5a2125-240d-45a5-97ce-f792ad0c06a3,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,3a8cfc7b-d3ca-4606-a8c9-852669baf987,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x33,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,53fc80c7-cfad-439e-b003-4624d8257db8,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,5b3d951e-2e0f-451a-a17c-70ae69982f81,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,330a566c-33a1-458b-bc0f-699975b75b53,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,a8d1d570-0428-4769-824a-47ad9d27c3b9,Cowboy Cut Original Fit - 13MWZ - NAVY / 33x40,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,39992537-f75c-4191-9710-8e6f8fb3c683,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x29,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,d25959c7-6a99-4902-9ea8-548b18a473e8,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,324008bf-8d7d-41eb-bf6c-c01329159030,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x31,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,d1e570fa-7883-4e0b-8c7f-7c905bbfbd8c,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,c18634c3-d872-48ea-a58e-f8db8d2910cf,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x33,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,3497fb91-b430-4a3a-8e6b-af2c35501777,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,a2e2762f-abd9-4cdd-bbb4-dc517f83a21e,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,d74aa579-36f3-493a-a49a-a273a13646f6,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,22a01fc4-a604-4c02-aa52-7171e0bca64d,Cowboy Cut Original Fit - 13MWZ - NAVY / 34x40,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,56ebf3d2-63a3-4c76-92ee-364c7ecf7e6a,Cowboy Cut Original Fit - 13MWZ - NAVY / 35x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,d271e37f-9dca-4f36-95e9-161809448949,Cowboy Cut Original Fit - 13MWZ - NAVY / 35x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,673fcbec-df38-4cec-b83f-101a05b7ddcd,Cowboy Cut Original Fit - 13MWZ - NAVY / 35x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,9ab1125e-783b-4c5f-a62a-9d6fb11f8437,Cowboy Cut Original Fit - 13MWZ - NAVY / 35x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,9b3151c1-c20a-4f1b-ab72-0faeee9cd09d,Cowboy Cut Original Fit - 13MWZ - NAVY / 35x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,27712aa5-0c6c-4bd2-9622-1dd2b16281dd,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x29,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,24537134-2ed6-407f-8618-68bbb90612f1,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,cc31f625-7b87-4ac7-aff3-15fe0e8b71e6,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x31,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,e91537e9-2d13-494b-a5b1-ecde57a6ece3,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,8632c858-abb9-46ac-b68f-3281ef974173,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x33,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,db1891a1-5f8a-4018-ba39-b1823c7b97df,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,29a2d334-15e9-476b-b4cd-fea467adbe09,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,10a91b93-cb0a-487d-b3fe-5a213af52b0c,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,535a94c0-5c30-4408-b24f-0cdb81b428d6,Cowboy Cut Original Fit - 13MWZ - NAVY / 36x40,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,6159946e-4e9e-4dc0-9879-037981c143b1,Cowboy Cut Original Fit - 13MWZ - NAVY / 37x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,79f0639b-b938-4ff9-9217-0656e5831bd8,Cowboy Cut Original Fit - 13MWZ - NAVY / 37x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,c31eb9d5-1d2c-4a0a-bef1-93b79021e570,Cowboy Cut Original Fit - 13MWZ - NAVY / 37x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,acfe6ab0-d782-432c-837b-1c1ebf98f28c,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x29,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,55bb053e-2395-43b0-9bdd-ad8c28b02ae1,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,c45949e6-e4d1-43ad-a8e6-6daee5a49505,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x31,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,8cb6c735-e560-474b-ae34-b81db5bc809f,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,7d1eb73f-b289-4b8a-aa74-e4a0d0f07b45,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x33,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,1ba9030f-7cfd-4485-abc2-c780a1e2b9e2,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,663afd66-d852-4f92-a65f-d61c1deea673,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,135959f1-046b-47ce-9c32-2db1f208792c,Cowboy Cut Original Fit - 13MWZ - NAVY / 38x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,9252c9b0-7fb4-48cf-b61d-cfa2dd4097ec,Cowboy Cut Original Fit - 13MWZ - NAVY / 40x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,74d3da33-ff7a-499d-94df-3cdb2b7d37da,Cowboy Cut Original Fit - 13MWZ - NAVY / 40x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,0ae42ea3-d65b-4939-ba73-5c2e96f809ac,Cowboy Cut Original Fit - 13MWZ - NAVY / 40x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,d5e4b60a-afa0-42c7-9ce9-fbdb38a34c89,Cowboy Cut Original Fit - 13MWZ - NAVY / 40x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,bf782f98-7845-4892-a853-d0cf57af2e2e,Cowboy Cut Original Fit - 13MWZ - NAVY / 40x38,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,07dc81f6-bbef-4558-a1a4-419560c21945,Cowboy Cut Original Fit - 13MWZ - NAVY / 42x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,a8071d7c-23fd-452a-be6d-5ab8da06c2cb,Cowboy Cut Original Fit - 13MWZ - NAVY / 42x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,fa438b0e-34f3-47fc-bb59-1a398b920659,Cowboy Cut Original Fit - 13MWZ - NAVY / 42x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,83712ffa-f53c-4732-a23c-2f6bba5022c7,Cowboy Cut Original Fit - 13MWZ - NAVY / 42x36,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,22ed922c-08d3-4df3-9a60-e3d3e854c20e,Cowboy Cut Original Fit - 13MWZ - NAVY / 44x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,c66add6e-9a02-4967-8e7c-b0fe8b010e4a,Cowboy Cut Original Fit - 13MWZ - NAVY / 44x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,60866daa-8af2-4c06-89d7-6b4a2efe8d92,Cowboy Cut Original Fit - 13MWZ - NAVY / 46x32,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,c25e7d4b-1005-4849-a58f-e366df3461ac,Cowboy Cut Original Fit - 13MWZ - NAVY / 46x34,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,3327eb57-baaa-441d-9e27-f2e7695ee3a4,Cowboy Cut Original Fit - 13MWZ - NAVY / 27x30,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,1-rename,ccb355bd-44ab-4a78-8678-33360c1e9e08,Cowboy Cut Original Fit - 13MWZ - NAVY / 46x40,SKIP_ALREADY_CORRECT,
2026-05-12T19:58:47.010715Z,2-delete,fd6e4b38-ef93-4e94-9a59-4a27cf719e88,Cowboy Cut® Original Fit - Navy - 0013M / 29x40,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,285e315f-9470-4af8-a21f-a5a77c1c8311,Cowboy Cut® Original Fit - Navy - 0013M / 32x40,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,53fc80c7-cfad-439e-b003-4624d8257db8,Cowboy Cut® Original Fit - Navy - 0013M / 33x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,324008bf-8d7d-41eb-bf6c-c01329159030,Cowboy Cut® Original Fit - Navy - 0013M / 34x31,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,d271e37f-9dca-4f36-95e9-161809448949,Cowboy Cut® Original Fit - Navy - 0013M / 35x32,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,673fcbec-df38-4cec-b83f-101a05b7ddcd,Cowboy Cut® Original Fit - Navy - 0013M / 35x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,e91537e9-2d13-494b-a5b1-ecde57a6ece3,Cowboy Cut® Original Fit - Navy - 0013M / 36x32,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,db1891a1-5f8a-4018-ba39-b1823c7b97df,Cowboy Cut® Original Fit - Navy - 0013M / 36x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,29a2d334-15e9-476b-b4cd-fea467adbe09,Cowboy Cut® Original Fit - Navy - 0013M / 36x36,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,79f0639b-b938-4ff9-9217-0656e5831bd8,Cowboy Cut® Original Fit - Navy - 0013M / 37x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,55bb053e-2395-43b0-9bdd-ad8c28b02ae1,Cowboy Cut® Original Fit - Navy - 0013M / 38x30,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,1ba9030f-7cfd-4485-abc2-c780a1e2b9e2,Cowboy Cut® Original Fit - Navy - 0013M / 38x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,bf782f98-7845-4892-a853-d0cf57af2e2e,Cowboy Cut® Original Fit - Navy - 0013M / 40x38,DELETED,Duplicate of PREWASHED_INDIGO per-color family
2026-05-12T19:58:47.010715Z,2-delete,c25e7d4b-1005-4849-a58f-e366df3461ac,Cowboy Cut® Original Fit - Navy - 0013M / 46x34,DELETED,Duplicate of PREWASHED_INDIGO per-color family
